supply_mult,demand_mult,imbalance,edge_pct,agent_pnl_usd,side,profitable
1.4000000000000004,0.5,-0.9995024023009589,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.4000000000000004,0.6000000000000001,-0.9994028827611507,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.4000000000000004,0.7000000000000001,-0.9993033632213425,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.4000000000000004,0.8,-0.9992038436815343,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.4000000000000004,0.9000000000000001,-0.999104324141726,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.4000000000000004,1.0,-0.9990048046019179,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.4000000000000004,1.1,-0.9989052850621096,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.4000000000000004,1.2000000000000002,-0.9988057655223014,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.4000000000000004,1.3000000000000003,-0.9987062459824931,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.4000000000000004,1.4000000000000004,-0.998606726442685,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.4000000000000004,1.5000000000000004,-0.9985072069028768,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.4000000000000004,1.6,-0.9984076873630685,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.4000000000000004,1.7000000000000002,-0.9983081678232603,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.4000000000000004,1.8000000000000003,-0.9982086482834521,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.4000000000000004,1.9000000000000004,-0.9981091287436439,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.4000000000000004,2.0000000000000004,-0.9980096092038356,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.4000000000000004,2.1000000000000005,-0.9979100896640275,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.4000000000000004,2.2,-0.9978105701242193,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.5000000000000004,0.4,-0.999628460384716,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.5000000000000004,0.5,-0.999535575480895,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.5000000000000004,0.6000000000000001,-0.999442690577074,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.5000000000000004,0.7000000000000001,-0.9993498056732529,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.5000000000000004,0.8,-0.999256920769432,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.5000000000000004,0.9000000000000001,-0.999164035865611,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.5000000000000004,1.0,-0.99907115096179,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.5000000000000004,1.1,-0.998978266057969,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.5000000000000004,1.2000000000000002,-0.9988853811541479,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.5000000000000004,1.3000000000000003,-0.998792496250327,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.5000000000000004,1.4000000000000004,-0.998699611346506,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.5000000000000004,1.5000000000000004,-0.998606726442685,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.5000000000000004,1.6,-0.9985138415388639,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.5000000000000004,1.7000000000000002,-0.9984209566350429,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.5000000000000004,1.8000000000000003,-0.998328071731222,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.5000000000000004,1.9000000000000004,-0.998235186827401,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.5000000000000004,2.0000000000000004,-0.99814230192358,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.5000000000000004,2.1000000000000005,-0.9980494170197589,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.5000000000000004,2.2,-0.9979565321159379,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.6,0.4,-0.9996516816106712,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.6,0.5,-0.9995646020133391,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.6,0.6000000000000001,-0.9994775224160068,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.6,0.7000000000000001,-0.9993904428186746,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.6,0.8,-0.9993033632213425,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.6,0.9000000000000001,-0.9992162836240103,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.6,1.0,-0.9991292040266782,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.6,1.1,-0.9990421244293459,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.6,1.2000000000000002,-0.9989550448320137,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.6,1.3000000000000003,-0.9988679652346816,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.6,1.4000000000000004,-0.9987808856373493,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.6,1.5000000000000004,-0.9986938060400171,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.6,1.6,-0.998606726442685,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.6,1.7000000000000002,-0.9985196468453528,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.6,1.8000000000000003,-0.9984325672480205,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.6,1.9000000000000004,-0.9983454876506884,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.6,2.0000000000000004,-0.9982584080533562,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.6,2.1000000000000005,-0.998171328456024,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.6,2.2,-0.9980842488586918,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.7000000000000002,0.4,-0.9996721709276906,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.7000000000000002,0.5,-0.9995902136596132,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.7000000000000002,0.6000000000000001,-0.9995082563915358,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.7000000000000002,0.7000000000000001,-0.9994262991234585,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.7000000000000002,0.8,-0.9993443418553811,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
