venue,symbol,underlying,quote_ccy,option_type,strike,expiry_utc,T_years,spot,mark,bid,ask,iv,oi,volume,raw_timestamp_utc,fetch_timestamp_utc,mid,ba_spread_pct,intrinsic_put,intrinsic_call,below_intrinsic_flag
lyra,SOL-20260529-200-P,SOL,USD,put,200.0,2026-05-29T00:00:00+00:00,0.12222495968924403,86.2,113.1,0.0,0.0,0.85834,0.0,0.0,2026-04-14T09:19:07.446000+00:00,2026-04-14T09:18:33.671240+00:00,,,113.8,,True
lyra,SOL-20260529-65-C,SOL,USD,call,65.0,2026-05-29T00:00:00+00:00,0.12222495968924403,86.2,22.6,0.0,0.0,0.72549,0.0,0.0,2026-04-14T09:19:05.219000+00:00,2026-04-14T09:18:33.671240+00:00,,,,21.200000000000003,False
lyra,SOL-20260529-92-P,SOL,USD,put,92.0,2026-05-29T00:00:00+00:00,0.12222495968924403,86.2,10.3,250.0,250.0,0.58618,0.0,0.0,2026-04-14T09:19:07.853000+00:00,2026-04-14T09:18:33.671240+00:00,250.0,0.0,5.799999999999997,,False
lyra,SOL-20260529-120-C,SOL,USD,call,120.0,2026-05-29T00:00:00+00:00,0.12222495968924403,86.2,0.8,0.0,0.0,0.66611,0.0,0.0,2026-04-14T09:19:05.423000+00:00,2026-04-14T09:18:33.671240+00:00,,,,0.0,False
lyra,SOL-20260529-96-C,SOL,USD,call,96.0,2026-05-29T00:00:00+00:00,0.12222495968924403,86.2,3.7,250.0,250.0,0.5932,0.0,0.0,2026-04-14T09:19:08.557000+00:00,2026-04-14T09:18:33.671240+00:00,250.0,0.0,,0.0,False
lyra,SOL-20260529-140-C,SOL,USD,call,140.0,2026-05-29T00:00:00+00:00,0.12222495968924403,86.2,0.3,0.0,0.0,0.72588,0.0,0.0,2026-04-14T09:19:07.040000+00:00,2026-04-14T09:18:33.671240+00:00,,,,0.0,False
lyra,SOL-20260529-80-P,SOL,USD,put,80.0,2026-05-29T00:00:00+00:00,0.12222495968924403,86.2,4.1,250.0,250.0,0.60072,420.0,0.0,2026-04-14T09:19:07.245000+00:00,2026-04-14T09:18:33.671240+00:00,250.0,0.0,0.0,,False
lyra,SOL-20260529-105-P,SOL,USD,put,105.0,2026-05-29T00:00:00+00:00,0.12222495968924403,86.2,20.5,250.0,250.0,0.61774,0.0,0.0,2026-04-14T09:19:08.944000+00:00,2026-04-14T09:18:33.671240+00:00,250.0,0.0,18.799999999999997,,False
lyra,SOL-20260529-90-C,SOL,USD,call,90.0,2026-05-29T00:00:00+00:00,0.12222495968924403,86.2,5.5,250.0,250.0,0.58425,25.0,2053.246,2026-04-14T09:19:09.670000+00:00,2026-04-14T09:18:33.671240+00:00,250.0,0.0,,0.0,False
lyra,SOL-20260529-130-C,SOL,USD,call,130.0,2026-05-29T00:00:00+00:00,0.12222495968924403,86.2,0.5,0.0,0.0,0.69707,0.0,0.0,2026-04-14T09:19:00.466000+00:00,2026-04-14T09:18:33.671240+00:00,,,,0.0,False
lyra,SOL-20260529-85-P,SOL,USD,put,85.0,2026-05-29T00:00:00+00:00,0.12222495968924403,86.2,6.2,250.0,250.0,0.58671,0.0,0.0,2026-04-14T09:19:05.437000+00:00,2026-04-14T09:18:33.671240+00:00,250.0,0.0,0.0,,False
lyra,SOL-20260529-98-C,SOL,USD,call,98.0,2026-05-29T00:00:00+00:00,0.12222495968924403,86.2,3.2,250.0,250.0,0.59833,100.0,8246.02,2026-04-14T09:18:59.862000+00:00,2026-04-14T09:18:33.671240+00:00,250.0,0.0,,0.0,False
lyra,SOL-20260529-85-C,SOL,USD,call,85.0,2026-05-29T00:00:00+00:00,0.12222495968924403,86.2,7.7,250.0,250.0,0.58613,0.0,0.0,2026-04-14T09:19:07.748000+00:00,2026-04-14T09:18:33.671240+00:00,250.0,0.0,,1.2000000000000028,False
lyra,SOL-20260529-90-P,SOL,USD,put,90.0,2026-05-29T00:00:00+00:00,0.12222495968924403,86.2,9.0,250.0,250.0,0.58425,0.0,0.0,2026-04-14T09:19:06.433000+00:00,2026-04-14T09:18:33.671240+00:00,250.0,0.0,3.799999999999997,,False
lyra,SOL-20260529-150-C,SOL,USD,call,150.0,2026-05-29T00:00:00+00:00,0.12222495968924403,86.2,0.2,0.0,0.0,0.7526,0.0,0.0,2026-04-14T09:19:08.457000+00:00,2026-04-14T09:18:33.671240+00:00,,,,0.0,False
lyra,SOL-20260529-150-P,SOL,USD,put,150.0,2026-05-29T00:00:00+00:00,0.12222495968924403,86.2,63.5,0.0,0.0,0.7526,0.0,0.0,2026-04-14T09:19:08.660000+00:00,2026-04-14T09:18:33.671240+00:00,,,63.8,,True
lyra,SOL-20260529-86-C,SOL,USD,call,86.0,2026-05-29T00:00:00+00:00,0.12222495968924403,86.2,7.2,250.0,250.0,0.58544,0.0,0.0,2026-04-14T09:19:05.927000+00:00,2026-04-14T09:18:33.671240+00:00,250.0,0.0,,0.20000000000000284,False
lyra,SOL-20260529-160-C,SOL,USD,call,160.0,2026-05-29T00:00:00+00:00,0.12222495968924403,86.2,0.1,0.0,0.0,0.77721,0.0,0.0,2026-04-14T09:18:59.763000+00:00,2026-04-14T09:18:33.671240+00:00,,,,0.0,False
