demand_mult,supply_mult,imbalance,edge_pct,side,agent_pnl_usd
1.1,0.5,1.2000000000000002,25.045907162500715,sell_protocol_buy_market,19.278206590271562
1.1,0.6000000000000001,0.833333333333333,11.683985001832061,sell_protocol_buy_market,7.593774919677579
1.1,0.7000000000000001,0.5714285714285712,3.6271673724864173,sell_protocol_buy_market,0.548431147983637
1.1,0.8,0.375,-1.6020171465600161,buy_protocol_sell_market,0.0
1.1,0.9000000000000001,0.2222222222222221,-5.18712883739599,buy_protocol_sell_market,1.9125509898989164
1.1,1.0,0.10000000000000009,-7.751538140958636,buy_protocol_sell_market,2.077508837077154
1.1,1.1,0.0,-9.648911009753828,buy_protocol_sell_market,0.0
1.1,1.2000000000000002,-0.08333333333333348,-11.217506304723383,buy_protocol_sell_market,2.994107988533681
1.1,1.3000000000000003,-0.15384615384615397,-12.642793248483887,buy_protocol_sell_market,6.486316833230273
1.1,1.4000000000000004,-0.21428571428571452,-13.935977987352244,buy_protocol_sell_market,9.563046843699231
1.1,1.5000000000000004,-0.26666666666666683,-15.110132388719814,buy_protocol_sell_market,10.589794845112527
1.1,1.6,-0.3125,-16.178188925064582,buy_protocol_sell_market,11.523764783658196
1.1,1.7000000000000002,-0.3529411764705883,-17.15211563178118,buy_protocol_sell_market,12.37542219641379
1.1,1.8000000000000003,-0.38888888888888895,-18.04263872150201,buy_protocol_sell_market,13.154146699356751
1.1,1.9000000000000004,-0.42105263157894746,-18.859215926211057,buy_protocol_sell_market,13.86820867617866
1.1,2.0000000000000004,-0.45000000000000007,-19.610118570928464,buy_protocol_sell_market,14.524841048225781
1.1,2.1000000000000005,-0.4761904761904763,-20.302554155996013,buy_protocol_sell_market,15.130346467485362
1.1,2.2,-0.5,-20.942797133534604,buy_protocol_sell_market,15.690211675026202
1.2000000000000002,0.4,2.0000000000000004,44.56174238439388,sell_protocol_buy_market,36.34397305731488
1.2000000000000002,0.5,1.4000000000000004,33.358207349603376,sell_protocol_buy_market,26.54695897438262
1.2000000000000002,0.6000000000000001,1.0,17.45641568732004,sell_protocol_buy_market,12.641519630865828
1.2000000000000002,0.7000000000000001,0.7142857142857144,7.868136855702054,sell_protocol_buy_market,4.256978282734169
1.2000000000000002,0.8,0.5000000000000002,1.6449751140269475,sell_protocol_buy_market,0.0
1.2000000000000002,0.9000000000000001,0.3333333333333335,-2.6216040882902454,buy_protocol_sell_market,0.0
1.2000000000000002,1.0,0.20000000000000018,-5.673463094182985,buy_protocol_sell_market,2.337829578126554
1.2000000000000002,1.1,0.09090909090909105,-7.931493615724354,buy_protocol_sell_market,1.960173213718713
1.2000000000000002,1.2000000000000002,0.0,-9.648911009753828,buy_protocol_sell_market,0.0
1.2000000000000002,1.3000000000000003,-0.07692307692307687,-11.092389946284385,buy_protocol_sell_market,2.72171163360267
1.2000000000000002,1.4000000000000004,-0.14285714285714302,-12.414760672720552,buy_protocol_sell_market,5.880576507558718
1.2000000000000002,1.5000000000000004,-0.20000000000000007,-13.624358925324671,buy_protocol_sell_market,9.290549249884965
1.2000000000000002,1.6,-0.2499999999999999,-14.731159765455155,buy_protocol_sell_market,10.25839943146494
1.2000000000000002,1.7000000000000002,-0.2941176470588235,-15.745264765151052,buy_protocol_sell_market,11.145191049712286
1.2000000000000002,1.8000000000000003,-0.33333333333333326,-16.676217931217412,buy_protocol_sell_market,11.959269931974026
1.2000000000000002,1.9000000000000004,-0.368421052631579,-17.5327317942213,buy_protocol_sell_market,12.708254815050502
