demand_mult,supply_mult,imbalance,m_amm,pressure_pct
1.9000000000000004,1.7000000000000002,0.11764705882352944,1.0249134948096885,2.491349480968852
1.9000000000000004,1.8000000000000003,0.05555555555555558,1.0114197530864197,1.1419753086419737
1.9000000000000004,1.9000000000000004,0.0,1.0,0.0
1.9000000000000004,2.0000000000000004,-0.050000000000000044,0.98975,-1.0249999999999981
1.9000000000000004,2.1000000000000005,-0.09523809523809523,0.9800453514739229,-1.995464852607709
1.9000000000000004,2.2,-0.13636363636363624,0.9708677685950414,-2.9132231404958575
2.0000000000000004,0.4,4.000000000000001,1.6,60.00000000000001
2.0000000000000004,0.5,3.000000000000001,1.6,60.00000000000001
2.0000000000000004,0.6000000000000001,2.3333333333333335,1.6,60.00000000000001
2.0000000000000004,0.7000000000000001,1.8571428571428572,1.6,60.00000000000001
2.0000000000000004,0.8,1.5000000000000004,1.5250000000000001,52.500000000000014
2.0000000000000004,0.9000000000000001,1.2222222222222223,1.3938271604938273,39.38271604938273
2.0000000000000004,1.0,1.0000000000000004,1.3000000000000003,30.00000000000003
2.0000000000000004,1.1,0.8181818181818186,1.2305785123966944,23.057851239669436
2.0000000000000004,1.2000000000000002,0.6666666666666667,1.1777777777777778,17.777777777777782
2.0000000000000004,1.3000000000000003,0.5384615384615385,1.1366863905325444,13.668639053254438
2.0000000000000004,1.4000000000000004,0.4285714285714284,1.1040816326530611,10.408163265306115
2.0000000000000004,1.5000000000000004,0.33333333333333326,1.0777777777777777,7.777777777777772
2.0000000000000004,1.6,0.2500000000000002,1.0562500000000001,5.625000000000013
2.0000000000000004,1.7000000000000002,0.17647058823529416,1.03840830449827,3.840830449826993
2.0000000000000004,1.8000000000000003,0.11111111111111116,1.0234567901234568,2.3456790123456805
2.0000000000000004,1.9000000000000004,0.05263157894736836,1.010803324099723,1.0803324099722955
2.0000000000000004,2.0000000000000004,0.0,1.0,0.0
2.0000000000000004,2.1000000000000005,-0.04761904761904756,0.990249433106576,-0.9750566893424018
2.0000000000000004,2.2,-0.09090909090909072,0.9809917355371901,-1.9008264462809898
2.1000000000000005,0.4,4.250000000000001,1.6,60.00000000000001
2.1000000000000005,0.5,3.200000000000001,1.6,60.00000000000001
2.1000000000000005,0.6000000000000001,2.5,1.6,60.00000000000001
2.1000000000000005,0.7000000000000001,2.0,1.6,60.00000000000001
2.1000000000000005,0.8,1.6250000000000004,1.5890625000000003,58.90625000000001
2.1000000000000005,0.9000000000000001,1.3333333333333335,1.4444444444444444,44.44444444444444
2.1000000000000005,1.0,1.1000000000000005,1.3410000000000002,34.100000000000044
2.1000000000000005,1.1,0.9090909090909094,1.2644628099173554,26.446280991735538
2.1000000000000005,1.2000000000000002,0.75,1.2062499999999998,20.624999999999982
2.1000000000000005,1.3000000000000003,0.6153846153846154,1.1609467455621303,16.09467455621303
2.1000000000000005,1.4000000000000004,0.4999999999999998,1.1249999999999998,12.499999999999979
2.1000000000000005,1.5000000000000004,0.3999999999999999,1.096,9.600000000000009
2.1000000000000005,1.6,0.3125000000000002,1.072265625,7.2265625
2.1000000000000005,1.7000000000000002,0.23529411764705888,1.0525951557093427,5.25951557093427
2.1000000000000005,1.8000000000000003,0.16666666666666674,1.0361111111111112,3.6111111111111205
2.1000000000000005,1.9000000000000004,0.10526315789473673,1.0221606648199446,2.216066481994461
2.1000000000000005,2.0000000000000004,0.050000000000000044,1.01025,1.0250000000000092
2.1000000000000005,2.1000000000000005,0.0,1.0,0.0
2.1000000000000005,2.2,-0.0454545454545453,0.990702479338843,-0.9297520661156966
2.2,0.4,4.5,1.6,60.00000000000001
2.2,0.5,3.4000000000000004,1.6,60.00000000000001
2.2,0.6000000000000001,2.666666666666666,1.6,60.00000000000001
2.2,0.7000000000000001,2.1428571428571423,1.6,60.00000000000001
2.2,0.8,1.75,1.6,60.00000000000001
2.2,0.9000000000000001,1.4444444444444438,1.4975308641975307,49.75308641975307
2.2,1.0,1.2000000000000002,1.3840000000000001,38.40000000000001
2.2,1.1,1.0,1.3,30.000000000000004
2.2,1.2000000000000002,0.833333333333333,1.236111111111111,23.611111111111114
2.2,1.3000000000000003,0.6923076923076921,1.1863905325443787,18.639053254437865
2.2,1.4000000000000004,0.571428571428571,1.1469387755102038,14.693877551020385
2.2,1.5000000000000004,0.46666666666666634,1.115111111111111,11.511111111111095
2.2,1.6,0.375,1.0890625,8.906250000000004
2.2,1.7000000000000002,0.2941176470588234,1.0674740484429066,6.747404844290661
2.2,1.8000000000000003,0.22222222222222188,1.0493827160493825,4.938271604938249
2.2,1.9000000000000004,0.1578947368421051,1.0340720221606647,3.407202216066474
2.2,2.0000000000000004,0.09999999999999987,1.021,2.0999999999999908
